lat,lon
46.75,5.4000015
46.75,5.6500015
46.75,5.9000015
47.450005,6.6500015
46.1,8.200005
46.1,8.450005
46.1,8.950005
45.450005,6.0
45.450005,6.5
45.950005,5.0
45.950005,5.25
45.950005,5.5
45.950005,5.75
45.1,7.2000046
45.1,7.4500046
45.25,5.050003
45.25,5.300003
45.25,5.550003
45.25,5.800003
45.1,7.7000046
47.5,9.0
47.5,9.25
47.5,9.75
46.950005,6.0
46.950005,6.25
46.950005,6.5
46.950005,6.75
47.050003,6.550003
47.050003,6.800003
47.4,5.0
47.4,5.25
47.4,5.5
47.4,5.75
47.050003,6.050003
47.050003,6.300003
46.75,5.050003
46.75,5.300003
46.75,5.550003
46.75,5.800003
45.75,5.2000046
45.75,5.4500046
45.75,5.7000046
47.0,8.099998
47.0,8.599998
45.75,5.9500046
46.1,7.2000046
47.450005,9.200005
47.450005,9.450005
47.450005,9.700005
47.450005,9.950005
46.6,6.2000046
46.6,6.4500046
46.6,6.7000046
46.6,6.9500046
45.75,7.0999985
45.75,7.5999985
45.75,7.8499985
45.1,7.050003
45.1,7.300003
45.1,7.550003
45.1,7.800003
45.950005,5.1500015
45.950005,5.4000015
45.950005,5.6500015
45.950005,5.9000015
46.0,5.0999985
46.0,5.3499985
46.0,5.5999985
46.0,5.8499985
45.75,9.150002
45.75,9.400002
46.950005,6.1500015
46.950005,6.4000015
46.950005,6.6500015
45.75,9.650002
45.75,9.900002
47.4,5.1500015
47.4,5.4000015
47.4,5.6500015
47.4,5.9000015
45.25,8.0
45.25,8.25
45.25,8.5
45.25,8.75
45.75,7.25
45.75,7.75
46.1,9.0
46.1,9.25
46.1,9.5
46.1,9.75
46.050003,9.700005
46.050003,9.950005
45.950005,5.050003
45.950005,5.300003
45.950005,5.550003
45.950005,5.800003
47.5,9.050003
47.5,9.300003
47.5,9.800003
46.0,5.0
46.0,5.25
46.0,5.5
46.0,5.75
45.1,7.9500046
47.4,5.050003
47.4,5.300003
47.4,5.550003
47.4,5.800003
46.1,6.4000015
46.1,6.6500015
47.25,6.2000046
47.25,6.4500046
47.25,6.7000046
47.25,6.9500046
45.300003,7.3499985
45.300003,7.5999985
45.300003,7.8499985
45.200005,5.0999985
45.200005,5.3499985
45.200005,5.5999985
45.200005,5.8499985
45.75,7.1500015
45.75,7.6500015
45.75,7.9000015
45.800003,5.0999985
45.800003,5.3499985
45.800003,5.5999985
45.800003,5.8499985
46.0,5.1500015
46.0,5.4000015
46.0,5.6500015
46.0,5.9000015
46.800003,6.0999985
46.800003,6.3499985
46.800003,6.5999985
46.800003,6.8499985
45.950005,8.25
45.950005,8.5
45.950005,8.75
45.200005,5.0
45.200005,5.25
45.200005,5.5
45.200005,5.75
45.75,7.050003
45.75,7.300003
47.25,8.0
47.25,8.25
47.25,8.5
47.25,8.75
46.1,9.050003
46.1,9.550003
46.15,9.150002
46.15,9.400002
46.15,9.650002
46.15,9.900002
45.800003,5.0
45.800003,5.25
45.800003,5.5
45.800003,5.75
46.0,5.050003
46.0,5.300003
46.0,5.550003
46.0,5.800003
46.5,5.2000046
46.5,5.4500046
46.5,5.7000046
46.5,5.9500046
45.65,6.0999985
45.65,6.3499985
45.200005,5.1500015
45.200005,5.4000015
45.200005,5.6500015
45.200005,5.9000015
46.5,7.0999985
45.5,8.150002
45.800003,5.1500015
45.800003,5.4000015
45.800003,5.6500015
45.800003,5.9000015
45.5,8.400002
45.5,8.650002
45.5,8.900002
47.300003,6.0999985
47.300003,6.3499985
47.300003,6.5999985
47.300003,6.8499985
47.300003,8.150002
47.300003,8.400002
47.300003,8.650002
47.300003,8.900002
45.65,6.0
45.65,6.25
45.65,6.75
45.200005,5.050003
45.200005,5.300003
45.200005,5.550003
45.200005,5.800003
46.5,7.0
46.5,7.25
47.25,8.050003
47.25,8.300003
45.75,8.849998
47.25,8.550003
47.25,8.800003
45.75,8.099998
45.75,8.349998
45.75,8.599998
46.15,9.200005
46.15,9.450005
46.15,9.700005
45.800003,5.050003
45.800003,5.300003
45.800003,5.550003
45.800003,5.800003
47.300003,6.0
47.300003,6.25
47.300003,6.5
47.300003,6.75
45.85,5.0999985
46.75,9.099998
46.75,9.599998
45.85,5.3499985
45.85,5.5999985
45.85,5.8499985
45.700005,6.0999985
45.700005,6.3499985
45.050003,5.0999985
45.050003,5.3499985
45.050003,5.5999985
45.050003,5.8499985
46.5,7.1500015
45.5,8.200005
45.5,8.450005
45.5,8.700005
47.15,6.0999985
47.15,6.3499985
47.15,6.5999985
47.15,6.8499985
45.5,8.950005
46.550003,5.0999985
46.550003,5.3499985
46.550003,5.5999985
47.300003,6.1500015
47.300003,6.4000015
47.300003,6.6500015
47.300003,6.9000015
46.550003,5.8499985
46.35,9.200005
46.35,9.450005
47.0,8.150002
47.0,8.400002
47.0,8.650002
45.5,6.050003
45.5,6.300003
45.5,6.550003
45.700005,6.0
45.700005,6.25
45.050003,5.0
45.050003,5.25
45.050003,5.5
45.050003,5.75
46.5,7.050003
46.5,7.300003
47.15,6.5
47.15,6.75
47.15,6.0
47.15,6.25
47.25,9.099998
46.550003,5.0
47.25,9.349998
47.25,9.599998
46.550003,5.25
46.550003,5.5
46.550003,5.75
47.25,9.849998
47.300003,6.050003
47.300003,6.300003
47.300003,6.550003
47.300003,6.800003
47.35,6.0999985
47.35,6.3499985
47.35,6.5999985
47.35,6.8499985
45.700005,6.1500015
45.700005,6.4000015
45.050003,5.1500015
45.050003,5.4000015
45.050003,5.6500015
46.25,5.0999985
46.25,5.3499985
46.25,5.5999985
46.25,5.8499985
46.550003,5.1500015
46.550003,5.4000015
46.550003,5.6500015
46.550003,5.9000015
45.5,9.0
45.5,9.25
45.5,9.5
45.5,9.75
47.35,6.0
47.35,6.25
47.35,6.5
47.35,6.75
47.0,8.200005
47.0,8.700005
45.700005,6.050003
45.700005,6.300003
46.25,5.0
46.25,5.25
46.25,5.5
47.0,6.050003
47.0,6.300003
47.0,6.550003
47.0,6.800003
46.5,8.849998
46.25,5.75
46.550003,5.050003
46.550003,5.300003
46.550003,5.550003
46.550003,5.800003
47.35,6.1500015
47.35,6.4000015
47.35,6.6500015
47.35,6.9000015
47.5,6.2000046
47.5,6.4500046
47.5,6.7000046
47.5,6.9500046
45.550003,7.8499985
45.450005,5.0999985
45.450005,5.3499985
45.450005,5.5999985
45.450005,5.8499985
45.4,7.5
46.450005,6.0999985
46.450005,6.3499985
46.950005,5.0999985
46.950005,5.3499985
46.950005,5.5999985
46.950005,5.8499985
47.050003,5.4000015
47.050003,5.6500015
47.050003,5.9000015
47.050003,5.1500015
46.25,5.1500015
46.25,5.4000015
46.25,5.6500015
46.25,5.9000015
45.5,9.050003
45.5,9.300003
45.5,9.550003
45.5,9.800003
45.550003,7.5
45.550003,7.75
45.450005,5.0
45.450005,5.25
45.450005,5.5
45.450005,5.75
47.0,9.5
47.0,9.75
45.35,8.700005
45.35,8.950005
46.450005,6.0
46.450005,6.25
46.950005,5.0
46.950005,5.25
46.950005,5.5
46.950005,5.75
47.050003,5.050003
47.050003,5.300003
47.050003,5.550003
47.050003,5.800003
46.25,5.050003
46.25,5.300003
46.25,5.550003
46.25,5.800003
45.25,5.2000046
45.25,5.4500046
45.25,5.7000046
46.1,6.2000046
46.1,6.4500046
45.25,7.3499985
45.25,7.5999985
45.25,7.8499985
46.75,5.2000046
46.75,5.4500046
46.75,5.7000046
46.75,5.9500046
45.9,6.0999985
45.9,6.3499985
45.9,6.5999985
45.9,6.8499985
45.550003,7.9000015
45.450005,5.1500015
45.450005,5.4000015
45.450005,5.6500015
45.450005,5.9000015
46.75,7.0999985
46.75,7.3499985
46.75,7.5999985
46.75,7.8499985
46.450005,6.1500015
46.450005,6.4000015
45.25,9.150002
45.25,9.400002
45.25,9.650002
45.25,9.900002
45.75,8.150002
45.75,8.400002
46.950005,5.1500015
46.950005,5.4000015
46.950005,5.6500015
46.950005,5.9000015
45.75,8.650002
45.75,8.900002
46.75,9.150002
45.25,7.25
45.25,7.5
45.25,7.75
45.9,6.0
45.9,6.25
45.9,6.5
45.450005,5.050003
45.450005,5.300003
45.450005,5.550003
45.450005,5.800003
47.050003,8.0
47.050003,8.25
47.050003,8.5
47.050003,8.75
47.0,9.550003
46.25,8.25
46.25,8.5
46.25,8.75
46.75,7.0
46.75,7.25
46.75,7.5
47.5,8.550003
47.5,8.800003
47.5,8.050003
47.5,8.300003
46.75,7.75
46.950005,5.050003
46.950005,5.300003
46.950005,5.550003
46.950005,5.800003
45.950005,5.2000046
45.950005,5.4500046
45.950005,5.7000046
45.950005,5.9500046
45.300003,6.3499985
45.25,7.4000015
45.25,7.6500015
45.25,7.9000015
46.25,6.5999985
45.9,6.1500015
45.9,6.4000015
45.9,6.6500015
45.9,6.9000015
47.4,7.0999985
47.4,7.3499985
47.4,7.5999985
47.4,7.8499985
46.75,7.1500015
46.75,7.4000015
46.75,7.6500015
46.75,7.9000015
45.75,8.200005
45.75,8.450005
45.75,8.700005
45.75,8.950005
46.800003,5.0999985
46.800003,5.3499985
47.25,9.150002
47.25,9.400002
47.25,9.650002
47.25,9.900002
46.800003,5.5999985
46.800003,5.8499985
45.300003,6.25
45.25,7.300003
45.25,7.550003
45.25,7.800003
46.950005,8.0
46.950005,8.25
46.1,8.300003
46.1,8.550003
46.1,8.800003
47.4,7.0
47.4,7.25
45.550003,8.849998
45.550003,8.099998
45.550003,8.349998
45.550003,8.599998
47.4,7.5
47.4,7.75
47.050003,8.050003
47.050003,8.300003
46.75,7.050003
46.75,7.300003
46.75,7.550003
46.75,7.800003
45.75,7.2000046
45.75,7.7000046
45.75,7.9500046
46.800003,5.0
46.800003,5.25
46.800003,5.5
46.800003,5.75
46.0,5.2000046
46.0,5.4500046
46.0,5.7000046
46.0,5.9500046
45.1,9.75
45.65,5.0999985
45.65,5.3499985
45.65,5.5999985
45.65,5.8499985
46.0,7.8499985
47.4,7.1500015
47.4,7.4000015
47.4,7.6500015
47.4,7.9000015
46.65,5.0999985
46.65,5.3499985
46.65,5.5999985
46.65,5.8499985
46.5,8.900002
46.800003,5.1500015
46.800003,5.4000015
47.25,9.200005
47.25,9.450005
47.25,9.700005
46.800003,5.6500015
46.800003,5.9000015
45.75,9.0
45.75,9.25
45.75,9.5
45.75,9.75
45.65,5.0
45.65,5.25
45.65,5.5
45.65,5.75
45.300003,6.300003
45.300003,6.800003
46.0,7.0
45.25,8.099998
45.25,8.349998
45.25,8.599998
45.25,8.849998
47.4,7.050003
47.4,7.300003
47.4,7.550003
47.4,7.800003
47.050003,9.349998
47.050003,9.599998
46.25,9.099998
46.25,9.349998
46.25,9.849998
46.75,8.099998
45.200005,7.0999985
45.200005,7.3499985
45.200005,7.5999985
45.200005,7.8499985
46.800003,5.050003
46.800003,5.300003
46.800003,5.550003
46.800003,5.800003
46.85,5.0999985
46.85,5.3499985
46.85,5.5999985
46.85,5.8499985
47.1,7.5
45.65,5.9000015
45.65,5.1500015
45.65,5.4000015
45.800003,7.0999985
45.800003,7.3499985
45.800003,7.5999985
45.800003,7.8499985
45.700005,5.0999985
45.700005,5.3499985
45.700005,5.5999985
45.700005,5.8499985
46.700005,6.0999985
46.700005,6.3499985
46.700005,6.5999985
46.700005,6.8499985
46.050003,5.0999985
46.050003,5.3499985
46.050003,5.5999985
47.15,5.0999985
47.15,5.3499985
47.15,5.5999985
47.15,5.8499985
46.050003,5.8499985
45.200005,7.0
45.200005,7.25
45.200005,7.5
45.200005,7.75
46.5,8.950005
45.75,9.050003
45.75,9.300003
45.75,9.550003
45.75,9.800003
46.85,5.0
46.85,5.25
46.85,5.5
46.85,5.75
45.65,5.550003
45.65,5.800003
45.65,5.050003
45.700005,5.5
45.700005,5.75
45.65,5.300003
45.800003,7.0
45.800003,7.25
45.800003,7.5
45.800003,7.75
45.700005,5.0
45.700005,5.25
45.950005,8.099998
45.950005,8.349998
46.0,7.300003
45.950005,8.849998
46.5,6.050003
46.5,6.300003
46.5,6.550003
46.5,6.800003
45.5,6.2000046
45.5,6.4500046
46.700005,6.0
46.700005,6.25
46.700005,6.5
46.700005,6.75
46.050003,5.0
46.050003,5.25
46.050003,5.5
47.15,5.0
47.15,5.25
47.15,5.5
47.15,5.75
46.050003,5.75
47.4,8.099998
47.4,8.349998
47.4,8.599998
47.4,8.849998
47.300003,5.050003
47.300003,5.300003
47.300003,5.550003
47.300003,5.800003
46.5,7.2000046
45.200005,7.1500015
45.200005,7.4000015
45.200005,7.6500015
45.200005,7.9000015
47.35,5.0999985
47.35,5.3499985
47.35,5.5999985
47.35,5.8499985
47.300003,6.2000046
47.300003,6.4500046
47.300003,6.7000046
47.300003,6.9500046
45.800003,7.1500015
45.800003,7.6500015
45.700005,5.1500015
45.700005,5.4000015
45.700005,5.6500015
45.700005,5.9000015
46.700005,6.1500015
46.700005,6.4000015
46.700005,6.6500015
46.700005,6.9000015
46.050003,5.1500015
46.050003,5.4000015
46.050003,5.6500015
47.15,5.1500015
47.15,5.4000015
47.15,5.6500015
47.15,5.9000015
46.050003,5.9000015
45.200005,7.050003
45.200005,7.300003
45.200005,7.550003
45.200005,7.800003
47.35,5.0
47.35,5.25
47.35,5.5
47.35,5.75
45.800003,7.300003
45.800003,7.550003
45.800003,7.800003
45.700005,5.050003
45.700005,5.300003
45.700005,5.550003
45.700005,5.800003
47.300003,8.0
47.300003,8.25
47.300003,8.5
47.300003,8.75
46.0,8.099998
46.0,8.349998
46.700005,6.050003
46.700005,6.300003
46.700005,6.550003
46.700005,6.800003
46.0,8.599998
46.0,8.849998
47.15,5.050003
47.15,5.300003
47.15,5.550003
47.15,5.800003
47.35,5.1500015
47.0,6.4500046
45.050003,7.0999985
45.050003,7.3499985
45.050003,7.5999985
45.050003,7.8499985
47.0,6.7000046
47.0,6.9500046
47.050003,8.550003
47.050003,8.800003
47.0,6.2000046
45.550003,6.0999985
45.550003,6.5999985
46.550003,7.0999985
46.550003,7.3499985
46.450005,5.0999985
46.450005,5.3499985
46.450005,5.5999985
46.450005,5.8499985
45.550003,8.150002
45.550003,8.400002
45.550003,8.650002
45.550003,8.900002
45.5,8.050003
45.5,8.300003
45.5,8.550003
45.5,8.800003
45.700005,8.75
45.700005,8.0
45.700005,8.25
45.700005,8.5
47.35,5.050003
47.35,5.300003
47.35,5.550003
47.450005,5.0999985
47.450005,5.3499985
47.450005,5.5999985
47.450005,5.8499985
47.35,5.800003
45.200005,8.099998
45.550003,6.0
45.550003,6.25
45.550003,6.5
45.200005,8.349998
45.200005,8.599998
45.200005,8.849998
47.0,8.0
47.0,8.25
47.0,8.5
46.550003,7.0
46.550003,7.25
46.450005,5.0
47.300003,8.050003
47.300003,8.300003
47.300003,8.550003
47.300003,8.800003
46.450005,5.25
46.450005,5.5
46.450005,5.75
45.800003,8.099998
45.800003,8.349998
45.800003,8.849998
46.25,5.4500046
46.25,5.7000046
46.25,5.9500046
47.050003,5.2000046
47.050003,5.4500046
47.050003,5.7000046
47.050003,5.9500046
46.25,5.2000046
47.450005,5.0
47.450005,5.25
47.450005,5.5
47.450005,5.75
45.4,6.3499985
45.9,5.0999985
45.9,5.3499985
45.9,5.5999985
45.9,5.8499985
45.550003,6.1500015
45.550003,6.6500015
45.85,8.900002
46.25,7.3499985
46.25,7.8499985
45.25,8.150002
46.9,6.0999985
46.9,6.3499985
46.9,6.5999985
46.550003,7.1500015
46.550003,7.4000015
46.450005,5.1500015
46.450005,5.4000015
46.450005,5.6500015
46.450005,5.9000015
47.050003,9.650002
46.25,9.150002
46.25,9.400002
46.25,9.650002
46.25,9.900002
47.5,9.200005
47.5,9.950005
45.4,6.0
45.4,6.25
45.5,9.099998
45.5,9.349998
45.5,9.599998
45.5,9.849998
45.9,5.0
45.9,5.25
45.9,5.5
45.9,5.75
45.550003,6.050003
45.550003,6.300003
45.550003,6.550003
47.050003,7.0
47.050003,7.25
47.050003,7.5
47.0,8.300003
47.0,8.550003
47.0,8.050003
47.050003,7.75
46.25,7.0
46.25,7.25
45.6,6.0999985
46.9,6.0
46.9,6.25
46.9,6.5
46.9,6.75
46.450005,5.050003
46.450005,5.300003
46.450005,5.550003
46.450005,5.800003
45.450005,5.2000046
45.450005,5.4500046
45.450005,5.7000046
45.450005,5.9500046
47.300003,9.099998
47.300003,9.599998
47.300003,9.849998
45.450005,7.3499985
45.450005,7.5999985
45.450005,7.8499985
46.950005,5.2000046
46.950005,5.4500046
46.950005,5.7000046
46.950005,5.9500046
45.9,5.1500015
45.9,5.4000015
45.9,5.6500015
46.950005,7.0999985
46.950005,7.3499985
46.950005,7.5999985
46.950005,7.8499985
45.9,5.9000015
45.6,6.0
45.6,6.25
45.6,6.5
45.6,6.75
47.050003,7.4000015
47.050003,7.6500015
47.050003,7.9000015
46.25,7.4000015
45.950005,8.150002
45.950005,8.400002
45.950005,8.900002
45.25,8.450005
45.25,8.700005
45.25,8.950005
46.9,6.1500015
46.9,6.4000015
46.9,6.6500015
45.25,8.200005
46.300003,5.0999985
46.300003,5.3499985
46.300003,5.5999985
46.300003,5.8499985
46.950005,9.650002
46.1,9.200005
46.1,9.450005
46.1,9.700005
47.4,8.150002
47.4,8.400002
47.4,8.650002
45.450005,7.5
45.450005,7.75
47.4,8.900002
47.050003,9.450005
47.050003,9.700005
45.550003,9.0
45.550003,9.25
45.550003,9.5
45.550003,9.75
45.85,9.950005
45.25,6.300003
45.9,5.800003
45.700005,9.099998
45.700005,9.349998
46.950005,7.5
45.700005,9.599998
45.700005,9.849998
45.9,5.050003
45.9,5.300003
45.9,5.550003
46.950005,7.75
46.950005,7.25
47.050003,7.300003
47.050003,7.550003
47.050003,7.800003
46.25,7.050003
45.25,7.2000046
45.25,7.4500046
46.25,7.300003
47.050003,7.050003
45.25,7.7000046
45.25,7.9500046
45.75,6.2000046
45.75,6.4500046
47.0,9.599998
46.300003,5.0
46.300003,5.25
46.300003,5.5
46.300003,5.75
46.75,7.2000046
47.1,6.0999985
47.1,6.3499985
47.1,6.5999985
47.1,6.8499985
46.75,7.4500046
46.75,7.7000046
46.75,7.9500046
45.450005,7.4000015
45.450005,7.6500015
45.450005,7.9000015
45.15,5.0999985
45.15,5.3499985
45.15,5.5999985
45.15,5.8499985
46.950005,7.1500015
46.950005,7.4000015
46.950005,7.6500015
46.950005,7.9000015
47.4,6.1500015
47.4,6.4000015
47.4,6.6500015
47.4,6.9000015
45.950005,8.200005
45.950005,8.450005
45.950005,8.700005
45.950005,8.950005
46.0,8.150002
46.300003,5.1500015
46.300003,5.4000015
46.300003,5.6500015
46.300003,5.9000015
46.0,8.400002
46.0,8.900002
45.25,9.0
45.25,9.25
45.25,9.5
45.25,9.75
47.4,8.700005
47.4,8.950005
47.1,6.0
47.1,6.25
47.1,6.5
47.4,8.200005
45.9,8.25
45.9,8.5
45.9,8.75
47.1,6.75
45.15,5.0
45.9,8.0
45.450005,7.800003
45.15,5.25
45.15,5.5
45.15,5.75
45.950005,6.050003
45.950005,6.300003
45.950005,6.550003
45.300003,5.050003
45.300003,5.300003
45.300003,5.550003
45.300003,5.800003
46.75,9.5
46.950005,7.300003
46.950005,7.550003
46.950005,7.800003
47.4,6.050003
47.4,6.300003
47.4,6.550003
47.4,6.800003
47.4,6.0
47.4,6.25
47.4,6.5
47.4,6.75
46.25,8.349998
46.25,8.599998
46.25,8.849998
45.6,6.1500015
45.6,6.4000015
45.6,6.6500015
46.300003,5.300003
47.050003,8.099998
47.050003,8.349998
47.050003,8.599998
46.300003,5.550003
46.300003,5.800003
46.300003,5.050003
47.25,7.2000046
47.25,7.4500046
47.25,7.7000046
47.25,7.9500046
46.35,5.0999985
46.35,5.3499985
46.35,5.5999985
47.1,6.1500015
47.1,6.4000015
47.1,6.6500015
47.1,6.9000015
46.35,5.8499985
45.15,5.1500015
45.15,5.4000015
45.15,5.6500015
45.200005,8.150002
45.200005,8.400002
45.200005,8.650002
45.200005,8.900002
46.0,6.1500015
46.0,6.4000015
46.0,6.6500015
46.200005,6.0999985
46.200005,6.3499985
46.200005,6.5999985
46.800003,7.0999985
46.800003,7.3499985
46.800003,7.5999985
46.800003,7.8499985
45.800003,8.150002
45.800003,8.400002
45.800003,8.650002
45.800003,8.900002
45.950005,9.0
45.950005,9.25
46.0,8.200005
46.0,8.450005
46.0,8.950005
45.200005,6.0
45.950005,9.5
45.950005,9.75
45.300003,8.0
45.300003,8.25
45.300003,8.5
45.300003,8.75
45.25,9.050003
45.25,9.300003
45.25,9.550003
45.25,9.800003
45.75,8.050003
45.75,8.300003
45.75,8.550003
45.75,8.800003
45.15,5.050003
45.15,5.300003
45.15,5.550003
45.15,5.800003
47.4,9.5
47.4,9.0
47.4,9.25
47.4,9.75
45.450005,8.099998
45.800003,6.0
45.800003,6.25
45.800003,6.5
45.450005,8.349998
45.450005,8.599998
45.450005,8.849998
46.0,6.050003
46.0,6.300003
46.200005,6.0
46.200005,6.25
46.200005,6.5
45.65,5.4500046
45.65,5.7000046
45.65,5.9500046
45.65,5.2000046
46.800003,7.0
46.800003,7.25
46.800003,7.5
46.800003,7.75
46.700005,5.0
46.700005,5.25
46.950005,8.099998
46.950005,8.349998
46.950005,8.599998
46.5,6.2000046
46.5,6.4500046
46.5,6.9500046
45.65,7.8499985
47.300003,5.2000046
47.300003,5.4500046
47.300003,5.7000046
47.300003,5.9500046
45.5,9.150002
45.800003,6.1500015
45.800003,6.4000015
45.5,9.400002
45.5,9.650002
45.5,9.900002
45.200005,8.200005
45.200005,8.450005
45.200005,8.700005
45.200005,8.950005
46.200005,6.1500015
46.200005,6.4000015
46.200005,6.6500015
46.800003,7.1500015
46.800003,7.4000015
46.800003,7.6500015
46.800003,7.9000015
46.700005,5.1500015
46.700005,5.4000015
46.700005,5.6500015
46.700005,5.9000015
45.800003,8.200005
45.800003,8.450005
45.800003,8.700005
45.800003,8.950005
45.950005,9.050003
45.950005,9.300003
45.950005,9.550003
45.950005,9.800003
45.300003,8.800003
45.200005,6.050003
47.300003,9.150002
47.300003,9.400002
47.300003,9.650002
47.300003,9.900002
45.65,7.75
45.300003,8.050003
45.300003,8.300003
45.300003,8.550003
46.0,9.0
46.0,9.5
46.0,9.75
45.800003,6.050003
45.800003,6.300003
45.800003,6.550003
45.85,6.0999985
45.85,6.3499985
45.85,6.5999985
46.25,6.050003
46.25,6.300003
46.25,6.550003
46.800003,7.050003
46.800003,7.300003
46.800003,7.550003
46.800003,7.800003
46.700005,5.050003
46.700005,5.300003
46.700005,5.550003
46.700005,5.800003
45.700005,5.2000046
45.700005,5.4500046
45.700005,5.7000046
45.700005,5.9500046
45.65,7.9000015
45.700005,7.8499985
45.050003,6.0999985
45.050003,6.5999985
45.050003,6.8499985
47.15,5.2000046
47.15,5.4500046
47.15,5.7000046
47.15,5.9500046
45.5,9.200005
45.5,9.450005
45.5,9.700005
45.5,9.950005
46.050003,7.5999985
47.15,7.0999985
47.15,7.3499985
47.15,7.5999985
46.550003,6.5999985
46.550003,6.8499985
47.15,7.8499985
47.300003,7.9000015
45.85,6.0
45.85,6.25
45.85,6.5
46.550003,6.0999985
46.550003,6.3499985
47.300003,7.1500015
47.300003,7.4000015
47.300003,7.6500015
45.200005,9.0
45.200005,9.25
45.200005,9.5
45.200005,9.75
47.0,9.650002
45.65,7.800003
47.300003,9.200005
47.300003,9.450005
45.700005,7.75
47.300003,9.700005
45.800003,9.0
45.800003,9.25
45.050003,6.5
45.050003,6.75
45.800003,9.5
45.800003,9.75
46.0,9.050003
46.0,9.550003
46.0,9.800003
45.300003,9.099998
45.300003,9.349998
45.300003,9.599998
45.300003,9.849998
46.700005,5.5
46.700005,5.75
47.35,5.2000046
47.35,5.4500046
47.35,5.7000046
47.35,5.9500046
47.15,7.0
47.15,7.25
47.15,7.5
47.15,7.75
46.550003,6.0
46.550003,6.25
46.550003,6.5
47.300003,7.050003
47.300003,7.300003
47.300003,7.550003
47.300003,7.800003
46.550003,6.75
45.85,6.1500015
45.85,6.4000015
47.35,7.0999985
47.35,7.3499985
47.35,7.5999985
47.35,7.8499985
46.800003,8.099998
45.700005,7.1500015
45.700005,7.6500015
45.700005,7.9000015
45.4,5.0999985
45.4,5.3499985
45.4,5.5999985
45.4,5.8499985
45.050003,6.6500015
45.050003,6.9000015
46.4,6.0999985
46.4,6.5999985
46.4,6.8499985
47.15,7.1500015
47.15,7.4000015
47.15,7.6500015
47.15,7.9000015
46.9,5.0999985
46.9,5.3499985
46.9,5.5999985
46.9,5.8499985
46.550003,6.1500015
46.550003,6.4000015
46.550003,6.6500015
46.550003,6.9000015
45.85,6.050003
45.85,6.300003
45.85,6.550003
47.35,7.0
47.35,7.25
47.35,7.5
47.35,7.75
47.050003,8.150002
47.050003,8.650002
46.25,8.400002
47.0,9.700005
46.25,8.650002
46.25,8.900002
45.700005,7.800003
45.4,5.0
45.4,5.25
45.4,5.5
45.4,5.75
45.050003,6.550003
45.65,8.099998
45.65,8.349998
45.65,8.599998
45.65,8.849998
45.050003,6.800003
45.1,6.0999985
45.1,6.5999985
45.6,5.8499985
45.6,5.0999985
45.6,5.3499985
45.6,5.5999985
46.4,6.0
46.4,6.25
46.4,6.5
47.15,7.550003
47.15,7.800003
47.15,7.050003
47.15,7.300003
46.4,6.75
46.9,5.0
46.9,5.25
46.9,5.5
46.9,5.75
46.550003,6.050003
46.550003,6.300003
46.550003,6.550003
46.550003,6.800003
45.550003,6.2000046
45.550003,6.4500046
47.35,7.1500015
47.35,7.4000015
47.35,7.6500015
47.35,7.9000015
47.300003,8.099998
47.300003,8.349998
47.300003,8.599998
47.300003,8.849998
46.450005,5.2000046
46.450005,5.4500046
46.450005,5.7000046
46.450005,5.9500046
46.6,5.0999985
46.6,5.3499985
46.6,5.5999985
46.6,5.8499985
45.35,5.0
45.35,5.25
45.4,5.1500015
45.4,5.4000015
45.4,5.6500015
46.450005,7.0999985
45.4,5.9000015
45.1,6.0
45.1,6.75
45.450005,8.150002
45.450005,8.400002
45.450005,8.650002
45.450005,8.900002
45.6,5.0
45.6,5.25
45.6,5.5
46.4,6.1500015
46.4,6.6500015
46.4,6.9000015
45.6,5.75
46.9,5.1500015
46.9,5.4000015
46.9,5.6500015
46.9,5.9000015
47.35,7.050003
47.35,7.300003
47.35,7.550003
45.35,8.900002
47.35,7.800003
46.950005,8.150002
46.950005,8.400002
46.950005,8.650002
47.050003,8.200005
47.050003,8.450005
47.050003,8.700005
46.25,8.200005
46.25,8.450005
46.25,8.700005
46.25,8.950005
45.550003,8.0
45.550003,8.25
45.550003,8.5
45.550003,8.75
46.6,5.0
46.6,5.25
46.6,5.5
46.6,5.75
45.4,5.050003
45.4,5.300003
45.4,5.550003
46.450005,7.0
45.4,5.800003
45.700005,8.099998
45.700005,8.349998
45.700005,8.599998
45.700005,8.849998
45.6,5.1500015
45.6,5.4000015
45.6,5.6500015
45.6,5.9000015
45.25,6.4500046
46.9,5.050003
45.9,5.7000046
45.9,5.9500046
46.9,5.300003
46.9,5.550003
46.9,5.800003
46.700005,9.599998
45.9,5.2000046
45.9,5.4500046
47.15,8.099998
47.15,8.349998
47.15,8.599998
47.15,8.849998
47.050003,7.2000046
47.050003,7.4500046
47.050003,7.7000046
47.050003,7.9500046
46.25,7.2000046
46.25,7.4500046
46.75,6.2000046
47.1,5.0999985
47.1,5.3499985
47.1,5.5999985
47.1,5.8499985
46.75,6.4500046
46.75,6.7000046
46.75,6.9500046
45.4,8.5
45.450005,8.200005
45.450005,8.450005
45.450005,8.700005
45.450005,8.950005
45.6,5.050003
45.6,5.300003
45.6,5.550003
45.6,5.800003
46.950005,8.200005
46.950005,8.450005
47.1,5.0
47.1,5.25
45.550003,8.050003
45.550003,8.300003
45.550003,8.550003
45.550003,8.800003
45.450005,6.050003
45.450005,6.300003
47.1,5.5
47.1,5.75
47.35,8.099998
